product_id,product_name,category,total_stock,avg_cost_price
PROD02917,Handmade Concrete Car,Electronics,163,922.79
PROD02918,Refined Bamboo Chair,Toys,224,143.63
PROD02919,Awesome Aluminum Chair,Furniture,473,29.25
PROD02920,Licensed Marble Shirt,Clothing,336,380.29
PROD02921,Recycled Silk Pants,Electronics,122,723.69
PROD02922,Luxurious Ceramic Table,Grocery,243,380.35
PROD02923,Intelligent Gold Soap,Grocery,385,687.15
PROD02924,Bespoke Steel Soap,Electronics,160,617.75
PROD02925,Recycled Concrete Soap,Grocery,5,453.79
PROD02926,Sleek Granite Car,Furniture,180,82.79
PROD02927,Ergonomic Metal Towels,Furniture,111,770.95
PROD02928,Bespoke Wooden Chicken,Clothing,113,890.59
PROD02929,Recycled Wooden Mouse,Toys,186,40.55
PROD02930,Bespoke Bamboo Table,Furniture,440,510.99
PROD02931,Tasty Bamboo Pizza,Furniture,430,534.95
PROD02932,Practical Silk Salad,Grocery,65,728.05
PROD02933,Small Cotton Sausages,Electronics,108,616.75
PROD02934,Fresh Silk Pizza,Furniture,408,783.74
PROD02935,Handcrafted Steel Sausages,Clothing,6,30.79
PROD02936,Elegant Metal Soap,Electronics,40,915.59
PROD02937,Elegant Silk Mouse,Clothing,94,311.05
PROD02938,Frozen Marble Table,Clothing,352,798.2
PROD02939,Licensed Aluminum Cheese,Toys,270,53.95
PROD02940,Sleek Silk Table,Grocery,144,466.2
PROD02941,Handmade Marble Mouse,Electronics,430,865.67
PROD02942,Fresh Gold Chair,Electronics,292,31.95
PROD02943,Tasty Steel Table,Grocery,407,485.05
PROD02944,Modern Ceramic Keyboard,Electronics,48,796.09
PROD02945,Recycled Metal Cheese,Electronics,77,934.69
PROD02946,Sleek Metal Car,Toys,310,225.39
PROD02947,Oriental Bamboo Keyboard,Clothing,461,927.39
PROD02948,Awesome Gold Car,Electronics,408,779.69
PROD02949,Unbranded Bamboo Bike,Furniture,265,369.89
PROD02950,Intelligent Ceramic Chair,Furniture,273,771.89
PROD02951,Recycled Wooden Table,Clothing,464,914.89
PROD02952,Fresh Steel Sausages,Clothing,228,875.59
PROD02953,Soft Bamboo Towels,Clothing,261,391.1
PROD02954,Oriental Marble Gloves,Electronics,147,114.39
PROD02955,Tasty Granite Pants,Grocery,411,344.95
PROD02956,Handmade Concrete Keyboard,Furniture,346,753.69
PROD02957,Sleek Bamboo Chips,Grocery,116,394.45
PROD02958,Ergonomic Silk Chair,Furniture,385,669.15
PROD02959,Soft Granite Fish,Grocery,390,234.96
PROD02960,Electronic Steel Shirt,Grocery,395,710.25
PROD02961,Awesome Wooden Table,Toys,45,80.55
PROD02962,Sleek Gold Tuna,Furniture,248,110.29
PROD02963,Licensed Ceramic Tuna,Electronics,45,276.19
PROD02964,Oriental Marble Table,Clothing,255,742.45
PROD02965,Generic Gold Chips,Clothing,316,753.5
PROD02966,Ergonomic Granite Chair,Toys,266,942.45
PROD02967,Frozen Steel Shirt,Toys,73,445.85
PROD02968,Modern Gold Keyboard,Electronics,396,248.29
PROD02969,Generic Wooden Chips,Electronics,57,493.09
PROD02970,Unbranded Marble Shoes,Grocery,386,862.29
PROD02971,Gorgeous Bamboo Table,Clothing,358,381.69
PROD02972,Awesome Bamboo Gloves,Furniture,397,129.85
PROD02973,Sleek Wooden Chicken,Electronics,443,96.09
PROD02974,Elegant Wooden Mouse,Grocery,228,13.95
PROD02975,Fresh Silk Gloves,Furniture,167,491.89
PROD02976,Rustic Cotton Fish,Toys,423,472.19
PROD02977,Rustic Ceramic Tuna,Toys,500,798.99
PROD02978,Unbranded Marble Fish,Clothing,352,364.39
PROD02979,Gorgeous Wooden Chicken,Grocery,408,947.35
PROD02980,Recycled Metal Shirt,Furniture,467,232.59
PROD02981,Unbranded Ceramic Pants,Toys,45,846.69
PROD02982,Modern Marble Pants,Clothing,9,386.49
PROD02983,Luxurious Rubber Table,Toys,493,970.45
PROD02984,Modern Granite Soap,Electronics,117,268.09
PROD02985,Handmade Bamboo Bike,Electronics,209,867.4
PROD02986,Bespoke Cotton Towels,Grocery,287,939.05
PROD02987,Modern Wooden Chair,Grocery,269,930.19
PROD02988,Licensed Rubber Computer,Furniture,123,842.63
PROD02989,Small Gold Table,Grocery,73,191.59
PROD02990,Tasty Metal Chair,Toys,73,502.05
PROD02991,Fantastic Plastic Soap,Grocery,297,639.29
PROD02992,Tasty Concrete Shoes,Electronics,493,370.89
PROD02993,Licensed Bronze Tuna,Furniture,68,121.19
PROD02994,Sleek Rubber Sausages,Grocery,202,629.66
PROD02995,Oriental Rubber Towels,Electronics,95,470.29
PROD02996,Soft Cotton Pizza,Clothing,245,737.19
PROD02997,Refined Bronze Bike,Electronics,446,988.4
PROD02998,Handmade Bamboo Soap,Clothing,253,695.19
PROD02999,Sleek Concrete Cheese,Electronics,438,78.45
PROD03000,Refined Aluminum Car,Clothing,19,702.39
PROD03001,Ergonomic Aluminum Gloves,Electronics,311,177.21
PROD03002,Small Ceramic Cheese,Electronics,350,628.7
PROD03003,Incredible Granite Chair,Toys,155,379.39
PROD03004,Unbranded Gold Cheese,Clothing,42,951.5
PROD03005,Frozen Rubber Shirt,Furniture,390,736.99
PROD03006,Luxurious Silk Keyboard,Electronics,95,875.65
PROD03007,Awesome Ceramic Chips,Toys,12,839.5
PROD03008,Electronic Bamboo Pizza,Grocery,290,436.59
PROD03009,Frozen Cotton Cheese,Toys,383,910.99
PROD03010,Refined Wooden Car,Electronics,119,718.09
PROD03011,Frozen Cotton Mouse,Clothing,59,233.09
PROD03012,Fantastic Gold Computer,Electronics,242,103.9
PROD03013,Electronic Silk Keyboard,Clothing,4,727.99
PROD03014,Intelligent Concrete Soap,Toys,24,430.49
PROD03015,Refined Steel Towels,Grocery,170,947.29
PROD03016,Fresh Marble Bacon,Furniture,281,455.09
PROD03017,Handcrafted Concrete Keyboard,Toys,167,185.39
PROD03018,Generic Metal Mouse,Electronics,147,675.09
PROD03019,Licensed Bamboo Ball,Clothing,78,401.09
PROD03020,Elegant Wooden Sausages,Electronics,6,319.95
PROD03021,Luxurious Metal Bacon,Clothing,352,671.09
PROD03022,Soft Wooden Mouse,Clothing,46,661.68
PROD03023,Intelligent Bronze Tuna,Toys,87,428.39
PROD03024,Refined Gold Fish,Toys,201,193.9
PROD03025,Generic Steel Chicken,Electronics,405,825.07
PROD03026,Handcrafted Cotton Shirt,Electronics,293,435.29
PROD03027,Soft Rubber Sausages,Clothing,189,259.29
PROD03028,Sleek Gold Cheese,Furniture,318,205.09
PROD03029,Electronic Steel Shirt,Furniture,128,14.82
PROD03030,Refined Plastic Ball,Electronics,181,623.35
PROD03031,Electronic Silk Pizza,Grocery,361,425.27
PROD03032,Practical Granite Pants,Electronics,406,257.92
PROD03033,Bespoke Silk Computer,Electronics,317,837.45
PROD03034,Ergonomic Plastic Sausages,Grocery,23,520.99
PROD03035,Fresh Plastic Cheese,Electronics,60,85.69
PROD03036,Intelligent Aluminum Chips,Furniture,92,908.8
PROD03037,Ergonomic Plastic Sausages,Grocery,17,88.99
PROD03038,Tasty Ceramic Tuna,Furniture,304,168.05
PROD03039,Awesome Metal Hat,Clothing,393,228.49
PROD03040,Fantastic Bamboo Table,Grocery,498,812.45
PROD03041,Ergonomic Wooden Car,Electronics,316,812.11
PROD03042,Bespoke Wooden Chicken,Electronics,58,264.75
PROD03043,Generic Bronze Shoes,Clothing,234,95.88
PROD03044,Electronic Ceramic Pizza,Toys,245,834.99
PROD03045,Small Wooden Tuna,Electronics,141,716.19
PROD03046,Handcrafted Cotton Soap,Grocery,83,840.75
PROD03047,Generic Cotton Computer,Toys,149,593.98
PROD03048,Rustic Gold Bacon,Grocery,252,489.95
PROD03049,Licensed Plastic Salad,Furniture,127,771.39
PROD03050,Ergonomic Rubber Chips,Electronics,257,695.4
PROD03051,Refined Rubber Chips,Toys,151,106.89
PROD03052,Rustic Marble Bike,Electronics,250,568.66
PROD03053,Unbranded Rubber Sausages,Toys,199,923.39
PROD03054,Oriental Ceramic Mouse,Furniture,198,505.7
PROD03055,Frozen Silk Gloves,Electronics,384,19.39
PROD03056,Ergonomic Bamboo Chicken,Toys,374,843.69
PROD03057,Practical Gold Ball,Furniture,221,306.95
PROD03058,Refined Plastic Gloves,Electronics,66,681.65
PROD03059,Ergonomic Ceramic Computer,Clothing,85,589.16
PROD03060,Intelligent Plastic Chicken,Toys,309,166.06
PROD03061,Soft Bamboo Cheese,Electronics,206,308.79
PROD03062,Rustic Silk Sausages,Furniture,197,732.99
PROD03063,Handcrafted Concrete Soap,Grocery,350,844.99
PROD03064,Bespoke Plastic Ball,Electronics,351,318.69
PROD03065,Elegant Metal Ball,Grocery,355,461.84
PROD03066,Soft Aluminum Bike,Electronics,476,990.99
PROD03067,Handmade Rubber Shoes,Grocery,128,69.79
PROD03068,Ergonomic Concrete Keyboard,Grocery,313,112.19
PROD03069,Electronic Concrete Cheese,Clothing,26,346.59
PROD03070,Sleek Wooden Chicken,Clothing,253,116.65
PROD03071,Fresh Bamboo Mouse,Clothing,107,852.65
PROD03072,Electronic Steel Salad,Clothing,61,682.65
PROD03073,Luxurious Ceramic Sausages,Toys,411,497.0
PROD03074,Modern Aluminum Towels,Toys,93,157.55
PROD03075,Handcrafted Steel Towels,Toys,49,482.39
PROD03076,Handmade Wooden Ball,Toys,139,172.16
PROD03077,Rustic Granite Chips,Toys,483,946.75
PROD03078,Rustic Plastic Pizza,Electronics,191,273.49
PROD03079,Bespoke Aluminum Chair,Furniture,208,439.49
PROD03080,Refined Aluminum Ball,Clothing,369,934.09
PROD03081,Gorgeous Wooden Sausages,Clothing,125,511.19
PROD03082,Intelligent Ceramic Chips,Clothing,205,823.1
PROD03083,Sleek Marble Table,Furniture,493,727.1
PROD03084,Soft Metal Chicken,Electronics,214,344.89
PROD03085,Tasty Concrete Pizza,Grocery,430,724.85
PROD03086,Handmade Wooden Shirt,Furniture,381,564.45
PROD03087,Frozen Plastic Sausages,Furniture,66,247.9
PROD03088,Intelligent Aluminum Shirt,Electronics,470,406.35
PROD03089,Handcrafted Aluminum Hat,Electronics,469,790.59
PROD03090,Generic Bamboo Cheese,Electronics,345,577.57
PROD03091,Licensed Concrete Chips,Toys,175,850.49
PROD03092,Frozen Wooden Car,Furniture,407,113.59
PROD03093,Licensed Silk Mouse,Furniture,371,591.35
PROD03094,Sleek Granite Ball,Grocery,371,329.25
PROD03095,Oriental Cotton Hat,Furniture,133,810.99
PROD03096,Fantastic Concrete Soap,Grocery,50,92.89
PROD03097,Handmade Steel Soap,Electronics,94,984.75
PROD03098,Electronic Concrete Keyboard,Toys,380,449.95
PROD03099,Fresh Gold Towels,Electronics,431,434.35
PROD03100,Ergonomic Plastic Shirt,Electronics,444,414.09
PROD03101,Unbranded Rubber Mouse,Electronics,193,395.19
PROD03102,Handmade Cotton Pizza,Furniture,234,21.89
PROD03103,Incredible Steel Hat,Furniture,131,99.19
PROD03104,Licensed Concrete Pants,Electronics,314,64.89
PROD03105,Elegant Concrete Bacon,Grocery,0,158.55
PROD03106,Small Bamboo Bike,Electronics,457,841.23
PROD03107,Modern Silk Gloves,Toys,326,795.19
PROD03108,Rustic Aluminum Salad,Grocery,359,383.25
PROD03109,Intelligent Bamboo Pants,Clothing,335,927.6
PROD03110,Handmade Bronze Bacon,Furniture,335,550.55
PROD03111,Oriental Metal Cheese,Toys,125,300.99
PROD03112,Small Cotton Gloves,Clothing,496,573.85
PROD03113,Incredible Steel Chair,Furniture,256,690.99
PROD03114,Incredible Aluminum Table,Clothing,331,372.58
PROD03115,Incredible Metal Chicken,Electronics,224,127.2
PROD03116,Practical Granite Soap,Electronics,162,603.8
PROD03117,Incredible Rubber Cheese,Grocery,358,358.3
PROD03118,Elegant Bronze Chicken,Toys,223,707.23
PROD03119,Small Silk Chicken,Furniture,255,901.19
PROD03120,Soft Bronze Mouse,Grocery,476,248.45
PROD03121,Frozen Steel Chips,Clothing,169,346.39
PROD03122,Fresh Aluminum Pizza,Electronics,114,276.4
PROD03123,Elegant Concrete Bacon,Electronics,92,923.99
PROD03124,Recycled Marble Soap,Furniture,304,181.45
PROD03125,Handmade Aluminum Soap,Electronics,466,228.35
PROD03126,Modern Aluminum Ball,Grocery,232,147.99
PROD03127,Recycled Wooden Car,Clothing,483,731.79
PROD03128,Awesome Ceramic Chair,Electronics,321,331.1
PROD03129,Elegant Bamboo Tuna,Furniture,384,505.05
PROD03130,Ergonomic Granite Chips,Furniture,367,746.49
PROD03131,Awesome Ceramic Pizza,Furniture,203,69.5
PROD03132,Gorgeous Cotton Keyboard,Electronics,291,573.59
PROD03133,Elegant Bamboo Table,Grocery,22,548.25
PROD03134,Licensed Aluminum Towels,Furniture,55,624.49
PROD03135,Unbranded Bamboo Pizza,Grocery,420,454.3
PROD03136,Awesome Granite Towels,Electronics,86,873.69
PROD03137,Generic Ceramic Tuna,Toys,21,517.95
PROD03138,Soft Bamboo Chicken,Toys,461,373.29
PROD03139,Recycled Rubber Chair,Furniture,98,246.19
PROD03140,Oriental Steel Keyboard,Furniture,483,756.75
PROD03141,Incredible Aluminum Mouse,Toys,258,768.39
PROD03142,Tasty Bamboo Shirt,Clothing,183,913.35
PROD03143,Electronic Gold Mouse,Electronics,320,490.69
PROD03144,Intelligent Steel Chair,Grocery,66,291.84
PROD03145,Tasty Concrete Hat,Furniture,112,586.59
PROD03146,Tasty Bronze Cheese,Toys,310,647.25
PROD03147,Fantastic Steel Car,Toys,237,650.79
PROD03148,Handmade Wooden Shoes,Grocery,159,246.59
PROD03149,Tasty Steel Cheese,Grocery,440,466.79
PROD03150,Generic Bronze Cheese,Furniture,440,998.89
PROD03151,Bespoke Concrete Pizza,Electronics,445,476.09
PROD03152,Luxurious Ceramic Bike,Grocery,290,497.15
PROD03153,Unbranded Aluminum Sausages,Electronics,320,335.69
PROD03154,Incredible Plastic Hat,Grocery,73,850.79
PROD03155,Frozen Silk Gloves,Clothing,134,520.0
PROD03156,Recycled Marble Shirt,Toys,76,795.09
PROD03157,Incredible Wooden Sausages,Toys,151,207.59
PROD03158,Gorgeous Plastic Fish,Clothing,229,618.55
PROD03159,Handmade Plastic Chair,Furniture,495,819.45
PROD03160,Luxurious Metal Chicken,Electronics,223,642.18
PROD03161,Soft Steel Pizza,Grocery,233,899.55
PROD03162,Incredible Rubber Hat,Furniture,422,976.69
PROD03163,Electronic Rubber Salad,Clothing,25,162.46
PROD03164,Recycled Granite Bike,Clothing,154,498.65
PROD03165,Tasty Plastic Bacon,Furniture,206,102.9
PROD03166,Oriental Wooden Chips,Clothing,88,593.49
PROD03167,Awesome Gold Fish,Furniture,323,351.09
PROD03168,Intelligent Bamboo Gloves,Toys,215,612.99
PROD03169,Licensed Bronze Bacon,Toys,434,408.75
PROD03170,Ergonomic Aluminum Car,Grocery,182,604.39
PROD03171,Bespoke Gold Chicken,Furniture,376,30.79
PROD03172,Licensed Silk Bike,Furniture,371,137.39
PROD03173,Electronic Bronze Bike,Toys,46,429.6
PROD03174,Licensed Bronze Salad,Clothing,132,72.19
PROD03175,Licensed Bronze Chair,Clothing,264,626.09
PROD03176,Practical Bronze Salad,Electronics,238,181.91
PROD03177,Electronic Granite Salad,Clothing,336,964.49
PROD03178,Ergonomic Metal Soap,Clothing,79,544.69
PROD03179,Generic Rubber Chips,Furniture,144,74.13
PROD03180,Sleek Bamboo Pizza,Furniture,430,463.29
PROD03181,Frozen Concrete Shoes,Furniture,481,995.09
PROD03182,Unbranded Plastic Bacon,Furniture,447,192.09
PROD03183,Generic Silk Bike,Grocery,360,79.55
PROD03184,Intelligent Wooden Chips,Electronics,28,484.15
PROD03185,Incredible Plastic Ball,Grocery,447,198.09
PROD03186,Incredible Steel Tuna,Clothing,51,314.79
PROD03187,Refined Bamboo Gloves,Furniture,171,23.15
PROD03188,Sleek Marble Cheese,Toys,331,788.0
PROD03189,Licensed Concrete Table,Clothing,60,782.59
PROD03190,Luxurious Bamboo Shoes,Toys,10,715.39
PROD03191,Ergonomic Aluminum Keyboard,Grocery,197,360.05
PROD03192,Ergonomic Plastic Fish,Grocery,338,348.85
PROD03193,Electronic Rubber Pizza,Furniture,274,389.59
PROD03194,Fresh Gold Shoes,Toys,38,835.99
PROD03195,Licensed Granite Towels,Clothing,241,569.55
PROD03196,Frozen Plastic Gloves,Electronics,435,737.95
PROD03197,Generic Cotton Pants,Electronics,66,79.65
PROD03198,Unbranded Bamboo Car,Toys,176,240.35
PROD03199,Luxurious Wooden Keyboard,Grocery,373,679.49
PROD03200,Tasty Cotton Shirt,Electronics,290,986.85
PROD03201,Handcrafted Ceramic Fish,Electronics,158,696.09
PROD03202,Recycled Bronze Sausages,Furniture,43,191.29
PROD03203,Elegant Marble Sausages,Electronics,296,756.29
PROD03204,Handmade Cotton Bacon,Furniture,11,244.05
PROD03205,Unbranded Bronze Table,Grocery,172,807.59
PROD03206,Modern Ceramic Chicken,Electronics,69,645.59
PROD03207,Tasty Concrete Pants,Clothing,313,75.85
PROD03208,Elegant Marble Bacon,Furniture,373,222.09
PROD03209,Modern Cotton Towels,Electronics,46,10.99
PROD03210,Practical Concrete Soap,Furniture,64,520.25
PROD03211,Frozen Wooden Chair,Furniture,15,560.29
PROD03212,Electronic Concrete Shoes,Clothing,131,388.99
PROD03213,Sleek Bronze Pizza,Toys,390,487.38
PROD03214,Small Rubber Chips,Grocery,47,725.65
PROD03215,Gorgeous Marble Hat,Toys,285,705.6
PROD03216,Small Bronze Car,Toys,111,782.39
PROD03217,Tasty Bamboo Fish,Furniture,307,202.59
PROD03218,Generic Concrete Chicken,Clothing,428,125.89
PROD03219,Small Metal Shoes,Grocery,45,164.3
PROD03220,Handcrafted Plastic Pants,Toys,14,871.75
PROD03221,Unbranded Bronze Fish,Grocery,221,271.79
PROD03222,Electronic Silk Computer,Grocery,155,87.69
PROD03223,Elegant Metal Keyboard,Toys,299,537.65
PROD03224,Luxurious Rubber Table,Electronics,388,639.69
PROD03225,Incredible Bronze Tuna,Furniture,153,568.89
PROD03226,Electronic Silk Bike,Grocery,9,624.39
PROD03227,Ergonomic Metal Chair,Grocery,341,408.19
PROD03228,Unbranded Cotton Chips,Toys,300,533.25
PROD03229,Handmade Ceramic Computer,Electronics,453,339.79
PROD03230,Recycled Gold Towels,Furniture,39,970.89
PROD03231,Tasty Aluminum Salad,Toys,398,748.05
PROD03232,Intelligent Cotton Bike,Grocery,318,25.75
PROD03233,Oriental Metal Soap,Electronics,497,727.95
PROD03234,Generic Gold Pizza,Furniture,454,164.1
PROD03235,Electronic Marble Cheese,Clothing,388,333.35
PROD03236,Frozen Rubber Car,Clothing,320,575.79
PROD03237,Frozen Wooden Table,Toys,166,922.39
PROD03238,Tasty Steel Tuna,Furniture,435,946.99
PROD03239,Tasty Concrete Chair,Furniture,149,739.49
PROD03240,Fresh Concrete Mouse,Furniture,481,986.2
PROD03241,Oriental Steel Shoes,Electronics,65,109.89
PROD03242,Intelligent Bronze Cheese,Electronics,119,261.89
PROD03243,Rustic Bamboo Sausages,Clothing,309,780.29
PROD03244,Practical Steel Pizza,Clothing,282,646.3
PROD03245,Fresh Wooden Sausages,Electronics,453,756.29
PROD03246,Handcrafted Plastic Bacon,Clothing,178,180.69
PROD03247,Electronic Cotton Pants,Furniture,84,958.45
PROD03248,Bespoke Cotton Soap,Clothing,173,136.09
PROD03249,Awesome Ceramic Fish,Electronics,96,103.39
PROD03250,Unbranded Rubber Soap,Electronics,104,748.69
PROD03251,Recycled Aluminum Sausages,Electronics,44,530.79
PROD03252,Sleek Aluminum Gloves,Electronics,372,54.15
PROD03253,Soft Aluminum Hat,Electronics,184,622.29
PROD03254,Licensed Marble Bike,Clothing,127,52.72
PROD03255,Oriental Aluminum Chair,Furniture,310,721.59
PROD03256,Awesome Granite Hat,Electronics,444,499.19
PROD03257,Recycled Steel Bike,Toys,134,686.39
PROD03258,Sleek Cotton Pants,Furniture,244,734.79
PROD03259,Luxurious Silk Car,Toys,4,97.35
PROD03260,Fantastic Concrete Chair,Toys,142,191.09
PROD03261,Modern Silk Salad,Electronics,415,65.35
PROD03262,Frozen Cotton Fish,Clothing,478,432.99
PROD03263,Practical Gold Keyboard,Toys,260,40.69
PROD03264,Handmade Bronze Sausages,Grocery,51,801.79
PROD03265,Fresh Bronze Chips,Clothing,374,809.35
PROD03266,Intelligent Aluminum Shirt,Grocery,179,114.19
PROD03267,Licensed Marble Ball,Grocery,408,686.35
PROD03268,Practical Rubber Cheese,Furniture,39,487.89
PROD03269,Incredible Cotton Tuna,Furniture,362,607.55
PROD03270,Refined Aluminum Computer,Electronics,272,956.7
PROD03271,Electronic Granite Salad,Furniture,68,343.85
PROD03272,Generic Cotton Ball,Furniture,83,323.29
PROD03273,Generic Plastic Gloves,Furniture,342,89.59
PROD03274,Oriental Aluminum Bacon,Grocery,118,331.9
PROD03275,Practical Marble Sausages,Grocery,317,91.29
PROD03276,Tasty Marble Tuna,Toys,488,761.99
PROD03277,Recycled Steel Chair,Furniture,2,928.39
PROD03278,Handmade Bronze Chips,Furniture,433,226.49
PROD03279,Sleek Silk Computer,Electronics,128,161.69
PROD03280,Incredible Plastic Pizza,Clothing,444,774.69
PROD03281,Unbranded Metal Shirt,Electronics,441,25.55
PROD03282,Handmade Plastic Chicken,Grocery,228,54.7
PROD03283,Bespoke Wooden Pizza,Grocery,405,31.49
PROD03284,Recycled Concrete Hat,Electronics,240,757.65
PROD03285,Soft Granite Pants,Furniture,406,432.2
PROD03286,Recycled Wooden Car,Electronics,20,208.4
PROD03287,Generic Wooden Bacon,Grocery,389,273.5
PROD03288,Soft Silk Gloves,Furniture,478,721.89
PROD03289,Handcrafted Metal Sausages,Toys,56,307.69
PROD03290,Modern Bamboo Salad,Furniture,3,178.09
PROD03291,Handcrafted Bamboo Chicken,Electronics,34,76.29
PROD03292,Handmade Wooden Bacon,Electronics,387,737.1
PROD03293,Fantastic Marble Keyboard,Grocery,491,551.6
PROD03294,Recycled Wooden Pizza,Grocery,281,14.25
PROD03295,Elegant Wooden Pizza,Furniture,85,293.4
PROD03296,Intelligent Bronze Sausages,Electronics,445,768.38
PROD03297,Incredible Steel Shirt,Electronics,265,914.35
